vehID,depart,from,to,arrival,arrival_speed,type
r_alt_round_5_7_car_aggr2.4,27472.22,lane_entry_B,lane_exit_A,27826.54,11.57,car_aggr2
r_alt_round_5_7_car_aggr3.17,27476.95,lane_entry_B,lane_exit_A,27831.05,10.84,car_aggr3
r_alt_round4_7_car_aggr2.5,27492.95,lane_entry_B,lane_exit_B,27987.08,9.35,car_aggr2
r_alt_round3_7_car_aggr2.8,27504.25,lane_entry_B,lane_exit_B,28034.4,8.4,car_aggr2
r_alt_round_5_7_car_aggr1.5,27510.95,lane_entry_B,lane_exit_A,27837.84,11.0,car_aggr1
r_alt_round3_7_car_aggr1.2,27522.27,lane_entry_B,lane_exit_B,28041.22,8.39,car_aggr1
r_alt_round3_7_car_aggr3.15,27526.98,lane_entry_B,lane_exit_B,28046.0,9.05,car_aggr3
r_alt_round4_7_car_aggr3.16,27531.72,lane_entry_B,lane_exit_B,27991.66,8.89,car_aggr3
r_alt_round4_7_motorbike.0,27538.79,lane_entry_B,lane_exit_B,27995.64,8.98,motorbike
r_alt_round3_7_car_aggr1.3,27544.81,lane_entry_B,lane_exit_B,28053.03,9.01,car_aggr1
r_alt_round3_7_car_aggr3.16,27549.16,lane_entry_B,lane_exit_B,28057.77,9.02,car_aggr3
r_alt_round_5_7_big_truck.3,27565.68,lane_entry_B,lane_exit_A,27903.59,11.68,big_truck
r_alt_round_5_7_car_aggr4.3,27570.48,lane_entry_B,lane_exit_A,27907.58,11.52,car_aggr4
r_alt_round_5_7_car_aggr3.18,27575.62,lane_entry_B,lane_exit_A,27912.13,11.82,car_aggr3
r_alt_round3_7_car_aggr4.4,27650.32,lane_entry_B,lane_exit_B,28138.12,8.81,car_aggr4
r_alt_round_5_7_car_aggr2.5,27656.49,lane_entry_B,lane_exit_A,27970.9,12.77,car_aggr2
r_alt_round3_7_car_aggr3.17,27711.59,lane_entry_B,lane_exit_B,28147.19,8.71,car_aggr3
r_alt_round_5_7_car_aggr3.19,27751.28,lane_entry_B,lane_exit_A,28038.91,14.34,car_aggr3
r_alt_round3_7_big_truck.5,27784.06,lane_entry_B,lane_exit_B,28253.44,9.77,big_truck
r_alt_round3_7_car_aggr4.5,27792.42,lane_entry_B,lane_exit_B,28257.56,10.32,car_aggr4
r_alt_round_5_7_big_truck.4,27805.17,lane_entry_B,lane_exit_A,28146.59,11.77,big_truck
r_alt_round_5_7_car_aggr2.6,27811.54,lane_entry_B,lane_exit_A,28152.14,11.15,car_aggr2
r_alt_round3_7_motorbike.2,27831.37,lane_entry_B,lane_exit_B,28261.55,10.48,motorbike
r_alt_round3_7_car_aggr3.18,27846.23,lane_entry_B,lane_exit_B,28266.06,9.93,car_aggr3
r_alt_round_5_7_car_aggr2.7,27925.39,lane_entry_B,lane_exit_A,28267.23,12.99,car_aggr2
r_alt_round_5_7_car_aggr4.4,27929.52,lane_entry_B,lane_exit_A,28271.04,13.12,car_aggr4
r_alt_round_5_7_car_aggr3.20,27934.54,lane_entry_B,lane_exit_A,28275.66,12.17,car_aggr3
r_alt_round_5_7_big_truck.5,27985.96,lane_entry_B,lane_exit_A,28307.41,11.9,big_truck
r_alt_round4_7_car_aggr4.4,27990.46,lane_entry_B,lane_exit_B,28371.53,12.32,car_aggr4
r_alt_round_5_7_small_truck.9,27994.67,lane_entry_B,lane_exit_A,28311.2,11.95,small_truck
r_alt_round3_7_car_aggr4.6,27998.73,lane_entry_B,lane_exit_B,28375.19,10.53,car_aggr4
r_alt_round_5_7_car_aggr4.5,28002.74,lane_entry_B,lane_exit_A,28315.13,11.43,car_aggr4
r_alt_round_5_7_car_aggr3.21,28011.27,lane_entry_B,lane_exit_A,28319.84,11.97,car_aggr3
r_alt_round3_7_car_aggr3.19,28015.79,lane_entry_B,lane_exit_B,28406.97,11.85,car_aggr3
r_alt_round4_7_car_aggr3.17,28025.89,lane_entry_B,lane_exit_B,28444.35,11.33,car_aggr3
r_alt_round4_7_big_truck.1,28069.75,lane_entry_B,lane_exit_B,28518.99,9.48,big_truck
r_alt_round3_7_big_truck.6,28074.81,lane_entry_B,lane_exit_B,28497.39,10.88,big_truck
r_alt_round_5_7_small_truck.10,28079.17,lane_entry_B,lane_exit_A,28381.08,13.67,small_truck
r_alt_round_5_7_small_truck.11,28091.76,lane_entry_B,lane_exit_A,28387.24,12.96,small_truck
r_alt_round_5_7_car_aggr3.22,28096.37,lane_entry_B,lane_exit_A,28391.5,13.38,car_aggr3
r_alt_round4_7_car_aggr3.18,28100.81,lane_entry_B,lane_exit_B,28546.04,9.37,car_aggr3
r_alt_round4_7_car_aggr3.19,28150.88,lane_entry_B,lane_exit_B,28565.63,10.77,car_aggr3
r_alt_round4_7_car_aggr3.20,28155.39,lane_entry_B,lane_exit_B,28570.08,11.61,car_aggr3
r_alt_round4_7_car_aggr1.2,28188.33,lane_entry_B,lane_exit_B,28666.46,9.1,car_aggr1
