vehID,depart,from,to,arrival,arrival_speed,type
r_alt_and_1_10_car_aggr3.11,39264.2,lane_entry_A,lane_exit_D,39668.17,15.4,car_aggr3
r_alt_and_1_10_car_aggr5.2,39267.57,lane_entry_A,lane_exit_D,39671.32,14.06,car_aggr5
r_alt_and_1_10_car_aggr3.12,39272.49,lane_entry_A,lane_exit_D,39676.08,14.63,car_aggr3
r_luz_oba_KS_____10_car_aggr4.0,39276.49,lane_entry_A,lane_exit_D,39679.89,15.59,car_aggr4
r_luz_oba_KS_____10_car_aggr3.2,39281.13,lane_entry_A,lane_exit_D,39684.32,15.18,car_aggr3
r_luz_oba_KS_____10_car_aggr3.3,39335.05,lane_entry_A,lane_exit_D,39688.52,15.21,car_aggr3
r_alt_and_1_10_motorbike.1,39403.78,lane_entry_A,lane_exit_D,39756.77,17.46,motorbike
r_alt_and_1_10_car_aggr3.13,39408.35,lane_entry_A,lane_exit_D,39761.25,17.53,car_aggr3
r_alt_and_1_10_car_aggr3.14,39518.37,lane_entry_A,lane_exit_D,39881.63,16.91,car_aggr3
r_luz_oba_KS_____10_car_aggr3.1,39798.38,lane_entry_A,lane_exit_D,40222.52,14.28,car_aggr3
r_luz_oba_KS_____10_car_aggr4.1,39802.4,lane_entry_A,lane_exit_D,40226.23,13.86,car_aggr4
r_alt_and_1_10_car_aggr2.5,39808.44,lane_entry_A,lane_exit_D,40232.21,14.58,car_aggr2
r_luz_oba_KS_____10_car_aggr4.2,39812.32,lane_entry_A,lane_exit_D,40235.86,15.08,car_aggr4
r_alt_and_1_10_car_aggr3.15,39817.01,lane_entry_A,lane_exit_D,40240.44,14.6,car_aggr3
r_alt_and_1_10_car_aggr1.3,39839.74,lane_entry_A,lane_exit_D,40247.12,14.54,car_aggr1
r_alt_and_1_10_car_aggr4.3,39843.74,lane_entry_A,lane_exit_D,40250.88,13.76,car_aggr4
r_luz_oba_KS_____10_car_aggr3.4,39848.42,lane_entry_A,lane_exit_D,40255.4,13.93,car_aggr3
r_alt_and_1_10_car_aggr3.16,39852.78,lane_entry_A,lane_exit_D,40259.58,14.1,car_aggr3
r_luz_oba_KS_____10_car_aggr2.1,39858.53,lane_entry_A,lane_exit_D,40265.22,14.74,car_aggr2
r_alt_and_1_10_small_truck.4,39862.2,lane_entry_A,lane_exit_D,40268.86,14.53,small_truck
r_alt_and_1_10_car_aggr1.4,39868.82,lane_entry_A,lane_exit_D,40275.32,14.76,car_aggr1
r_alt_and_1_10_car_aggr3.17,39873.28,lane_entry_A,lane_exit_D,40279.57,14.07,car_aggr3
r_luz_oba_KS_____10_car_aggr5.0,39876.7,lane_entry_A,lane_exit_D,40282.82,14.46,car_aggr5
r_luz_oba_KS_____10_car_aggr3.5,39881.5,lane_entry_A,lane_exit_D,40287.57,14.3,car_aggr3
r_alt_and_1_10_car_aggr2.6,39887.39,lane_entry_A,lane_exit_D,40293.27,14.91,car_aggr2
r_luz_oba_KS_____10_small_truck.0,39949.64,lane_entry_A,lane_exit_D,40296.84,14.28,small_truck
r_alt_and_1_10_car_aggr1.5,39984.05,lane_entry_A,lane_exit_D,40332.6,17.53,car_aggr1
r_alt_and_1_10_car_aggr1.6,40345.85,lane_entry_A,lane_exit_D,40768.47,14.68,car_aggr1
r_luz_oba_KS_____10_small_truck.1,40349.59,lane_entry_A,lane_exit_D,40772.05,15.28,small_truck
r_alt_and_1_10_small_truck.5,40353.38,lane_entry_A,lane_exit_D,40775.65,13.78,small_truck
r_alt_and_1_10_car_aggr4.4,40357.53,lane_entry_A,lane_exit_D,40779.39,14.48,car_aggr4
r_alt_and_1_10_car_aggr5.3,40360.95,lane_entry_A,lane_exit_D,40782.63,13.96,car_aggr5
r_alt_and_1_10_car_aggr2.7,40367.16,lane_entry_A,lane_exit_D,40788.85,14.28,car_aggr2
r_alt_and_1_10_small_truck.6,40370.88,lane_entry_A,lane_exit_D,40792.42,14.66,small_truck
r_luz_oba_KS_____10_car_aggr3.6,40375.57,lane_entry_A,lane_exit_D,40796.75,14.98,car_aggr3
r_alt_and_1_10_small_truck.7,40379.58,lane_entry_A,lane_exit_D,40800.7,13.9,small_truck
r_alt_and_1_10_car_aggr1.7,40571.9,lane_entry_A,lane_exit_D,40963.15,15.72,car_aggr1
r_alt_and_1_10_small_truck.8,40575.67,lane_entry_A,lane_exit_D,40966.65,16.37,small_truck
r_alt_and_1_10_car_aggr3.18,40580.23,lane_entry_A,lane_exit_D,40970.89,15.48,car_aggr3
r_alt_and_1_10_small_truck.9,40584.25,lane_entry_A,lane_exit_D,40974.79,16.24,small_truck
r_alt_and_1_10_car_aggr3.19,40612.41,lane_entry_A,lane_exit_D,40986.96,17.04,car_aggr3
r_alt_and_1_10_small_truck.10,40616.38,lane_entry_A,lane_exit_D,40990.93,16.28,small_truck
r_alt_and_1_10_car_aggr3.20,40620.87,lane_entry_A,lane_exit_D,40995.14,16.84,car_aggr3
r_alt_and_1_10_car_aggr1.8,40627.92,lane_entry_A,lane_exit_D,41002.07,16.19,car_aggr1
r_luz_oba_KS_____10_car_aggr2.2,40633.58,lane_entry_A,lane_exit_D,41007.27,16.22,car_aggr2
r_alt_and_1_10_big_truck.2,40690.95,lane_entry_A,lane_exit_D,41064.47,16.44,big_truck
r_alt_and_1_10_car_aggr3.21,40695.9,lane_entry_A,lane_exit_D,41068.64,16.59,car_aggr3
r_alt_and_1_10_small_truck.11,40699.82,lane_entry_A,lane_exit_D,41072.57,17.23,small_truck
r_alt_and_1_10_car_aggr3.22,40704.28,lane_entry_A,lane_exit_D,41076.79,16.27,car_aggr3
r_alt_and_1_10_big_truck.3,40709.33,lane_entry_A,lane_exit_D,41082.25,16.48,big_truck
r_alt_and_1_10_motorbike.2,40713.76,lane_entry_A,lane_exit_D,41085.86,16.36,motorbike
r_luz_oba_KS_____10_car_aggr4.3,40717.54,lane_entry_A,lane_exit_D,41089.7,15.76,car_aggr4
r_alt_and_1_10_car_aggr5.4,40720.99,lane_entry_A,lane_exit_D,41092.83,16.83,car_aggr5
r_alt_and_1_10_car_aggr4.5,40725.04,lane_entry_A,lane_exit_D,41096.79,16.68,car_aggr4
r_alt_and_1_10_car_aggr4.6,40729.0,lane_entry_A,lane_exit_D,41100.57,16.11,car_aggr4
r_alt_and_1_10_car_aggr4.7,40732.96,lane_entry_A,lane_exit_D,41104.13,16.06,car_aggr4
r_alt_and_1_10_car_aggr1.9,41108.58,lane_entry_A,lane_exit_D,41481.32,16.48,car_aggr1
r_alt_and_1_10_small_truck.12,41112.26,lane_entry_A,lane_exit_D,41484.9,15.95,small_truck
r_luz_oba_KS_____10_car_aggr2.3,41117.95,lane_entry_A,lane_exit_D,41490.19,17.04,car_aggr2
r_alt_and_1_10_car_aggr3.23,41319.41,lane_entry_A,lane_exit_D,41703.32,16.4,car_aggr3
r_luz_oba_KS_____10_motorbike.0,41323.32,lane_entry_A,lane_exit_D,41706.99,15.16,motorbike
r_luz_oba_KS_____10_car_aggr3.7,41327.81,lane_entry_A,lane_exit_D,41711.68,16.35,car_aggr3
r_alt_and_1_10_car_aggr3.24,41332.28,lane_entry_A,lane_exit_D,41715.8,17.15,car_aggr3
r_alt_and_1_10_car_aggr3.25,41336.83,lane_entry_A,lane_exit_D,41719.96,16.21,car_aggr3
r_alt_and_1_10_car_aggr3.26,41341.11,lane_entry_A,lane_exit_D,41724.17,16.55,car_aggr3
